"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"88","GS","Henry Schmitt","1","2:13.878","2:13.878","Green","Track","0.000","13.814","8.558","12.841","10.419","3.165","0.955","13.052","23.180","22.559","8.121","6.684","85.673"
"2","GS","Kenton Koch","1","2:18.940","2:18.940","Green","Track","0.000","13.891","7.633","0.000","0.000","2.588","0.863","12.084","22.861","22.230","8.093","6.361","94.807"
"82","GS","Devin Jones","1","2:21.196","2:21.196","Green","Track","0.000","14.518","8.284","13.206","10.522","3.384","1.002","12.987","24.745","24.521","8.607","6.888","81.655"
"89","TCR","Ryan Eversley","1","2:25.223","2:25.223","Green","Track","0.000","15.459","8.902","12.603","11.541","3.317","0.923","12.389","23.644","22.708","8.256","6.841","88.644"
"75","GS","Kuno Wittmer","1","2:26.536","2:26.536","Green","Track","0.000","15.425","7.844","13.698","12.518","3.494","0.953","12.681","23.922","23.046","8.531","6.956","85.853"
"61","TCR","Jon Morley","1","2:32.661","2:32.661","Green","Track","0.000","15.298","8.589","13.871","12.466","3.501","0.976","12.410","26.747","26.395","8.679","7.656","83.830"
"81","TCR","Marco Cirone","1","2:36.346","2:36.346","Green","Track","261.059","14.483","7.886","13.894","11.020","3.280","0.899","13.327","25.253","24.543","8.768","7.706","91.010"
"13","GS","Orey Fidani","1","2:37.597","2:37.597","Green","Track","264.663","16.098","7.902","14.008","12.495","3.660","1.004","13.693","25.582","25.156","9.013","7.083","81.492"
"69","GS","Corey Fergus","1","2:40.080","2:40.080","Green","Track","244.896","15.182","7.648","13.812","11.280","3.148","0.916","12.571","23.952","24.156","8.392","6.895","89.321"
"59","GS","Rod Randall","1","2:47.095","2:47.095","Green","Track","254.377","14.445","8.849","14.127","12.017","3.113","0.961","12.879","24.623","28.793","10.039","8.599","85.139"
"8","GS","Gunnar Jeannette","1","2:52.416","2:52.416","Green","Track","201.207","14.847","8.574","15.385","11.522","3.038","0.889","12.708","24.516","24.547","8.625","7.252","92.034"
"5","TCR","Roy Block","1","2:56.517","2:56.517","Green","Track","210.904","15.283","7.378","14.651","10.985","3.122","0.851","12.563","27.485","28.763","9.794","7.987","96.144"
"21","TCR","Harry Gottsacker","1","2:58.020","2:58.020","Green","Track","0.000","14.186","8.321","13.497","11.783","3.474","0.960","12.948","25.098","24.586","8.877","7.287","85.227"
"98","TCR","Michael Lewis","1","2:59.469","2:59.469","Green","Pit","0.000","14.014","7.545","14.260","12.082","3.336","0.924","12.857","23.336","24.534","10.418","11.819","88.548"
"39","GS","Jeff Westphal","1","3:02.558","3:02.558","Green","Track","13.746","13.191","6.644","13.160","9.857","2.743","0.780","11.885","22.582","22.653","8.261","6.722","104.895"
"31","GS","Jeff Courtney","1","3:16.257","3:16.257","Green","Track","14.437","15.148","7.669","13.677","11.414","3.118","0.812","11.135","23.801","24.726","8.682","7.767","100.761"
"96","GS","Bill Auberlen","1","3:16.485","3:16.485","Green","Track","17.134","13.719","7.268","13.112","9.358","2.547","0.765","11.522","23.412","23.036","8.115","7.169","106.952"
"33","GS","Indy Dontje","1","3:29.717","3:29.717","Green","Track","17.312","14.748","8.867","12.733","11.068","3.323","0.917","11.324","23.966","22.836","8.294","6.458","89.224"
"7","GS","Alan Brynjolfsson","1","3:32.909","3:32.909","Green","Track","16.894","14.507","8.434","13.598","10.707","3.015","0.887","12.486","25.971","25.181","9.123","7.040","92.241"
"60","GS","Nate Stacy","1","3:36.956","3:36.956","Green","Track","17.414","15.623","9.659","14.270","13.601","4.230","1.263","14.104","28.029","25.003","8.840","7.546","64.781"
"57","GS","Christian Hohenadel","1","3:42.740","3:42.740","Green","Track","15.493","13.200","7.777","15.709","10.845","3.263","1.043","12.021","23.607","23.487","8.750","6.597","78.445"
"2","GS","Kenton Koch","2","1:54.245","4:13.185","Green","Track","5.815","10.101","6.408","0.000","0.000","2.612","0.715","10.702","21.490","21.031","8.045","6.506","114.431"
"88","GS","Henry Schmitt","2","2:01.183","4:15.061","Green","Track","5.954","11.198","6.451","12.075","9.390","2.758","0.803","11.519","22.425","24.061","8.074","6.475","101.891"
"82","GS","Devin Jones","2","2:02.366","4:23.562","Green","Track","6.285","11.204","6.409","12.122","10.262","2.991","0.868","11.320","22.975","22.931","8.169","6.830","94.261"
"89","TCR","Ryan Eversley","2","1:59.807","4:25.030","Green","Track","5.893","10.613","6.185","11.936","9.845","2.666","0.760","11.129","21.971","23.542","8.514","6.753","107.656"
"75","GS","Kuno Wittmer","2","1:59.419","4:25.955","Green","Track","6.247","11.269","5.945","12.091","9.774","2.551","0.782","11.368","22.401","22.114","8.275","6.602","104.627"
"12","TCR","Russell McDonough","1","4:41.892","4:41.892","Green","Pit","14.148","15.046","8.488","14.574","11.235","3.151","0.857","13.369","26.398","24.023","10.292","48.313","95.470"
"69","GS","Corey Fergus","2","2:03.864","4:43.944","Green","Track","6.124","11.576","6.881","12.120","9.740","2.791","0.840","11.114","24.280","23.713","8.135","6.550","97.403"
"61","TCR","Jon Morley","2","2:11.334","4:43.995","Green","Track","6.724","11.570","6.662","12.942","11.179","3.156","0.934","13.264","24.133","24.395","8.732","7.643","87.600"
"81","TCR","Marco Cirone","2","2:10.173","4:46.519","Green","Track","6.621","12.268","6.429","12.963","10.351","2.872","0.788","12.199","24.439","25.445","8.770","7.028","103.830"
"13","GS","Orey Fidani","2","2:10.100","4:47.697","Green","Track","6.843","12.324","7.050","12.628","11.498","3.285","0.907","11.767","23.137","24.742","8.980","6.939","90.207"
"59","GS","Rod Randall","2","2:04.993","4:52.088","Green","Track","8.677","12.104","6.552","12.598","9.810","2.795","0.827","11.593","22.104","22.917","8.162","6.854","98.934"
"8","GS","Gunnar Jeannette","2","2:04.803","4:57.219","Green","Track","6.534","11.366","6.888","12.544","9.757","2.714","0.805","12.347","23.263","23.415","8.398","6.772","101.637"
"21","TCR","Harry Gottsacker","2","2:04.336","5:02.356","Green","Track","6.533","11.987","6.403","12.507","9.500","2.581","0.752","11.635","23.379","23.557","8.541","6.961","108.801"
"39","GS","Jeff Westphal","2","2:00.512","5:03.070","Green","Track","5.978","11.110","6.320","0.000","0.000","2.779","0.763","11.541","22.383","22.591","8.385","6.587","107.232"
"98","TCR","Michael Lewis","2","2:11.512","5:10.981","Green","Track","14.016","13.191","6.544","12.591","9.559","2.685","0.755","11.994","22.521","22.572","8.027","7.057","108.368"
"5","TCR","Roy Block","2","2:17.980","5:14.497","Green","Track","6.693","13.494","7.428","14.052","12.007","3.256","0.874","12.271","25.400","25.716","9.071","7.718","93.613"
"96","GS","Bill Auberlen","2","1:58.067","5:14.552","Green","Track","6.265","11.525","6.114","11.536","8.989","2.385","0.704","10.901","22.620","22.058","8.028","6.942","116.219"
"31","GS","Jeff Courtney","2","2:05.061","5:21.318","Green","Track","6.582","12.458","6.672","12.645","10.176","2.839","0.763","10.892","23.028","23.345","8.349","7.312","107.232"
"33","GS","Indy Dontje","2","1:55.748","5:25.465","Green","Track","5.699","10.974","5.901","11.793","9.130","2.554","0.707","10.553","22.132","22.025","8.068","6.212","115.726"
"7","GS","Alan Brynjolfsson","2","2:02.662","5:35.571","Green","Track","5.893","11.761","6.189","12.651","9.377","2.583","0.690","11.139","23.948","23.226","8.650","6.555","118.577"
"60","GS","Nate Stacy","2","2:04.740","5:41.696","Green","Track","6.561","12.407","6.920","13.083","10.022","2.703","0.786","11.202","23.549","22.489","8.057","6.961","104.094"
"57","GS","Christian Hohenadel","2","2:00.340","5:43.080","Green","Track","6.194","11.693","6.609","12.377","9.438","2.712","0.818","11.141","22.594","21.757","8.512","6.495","100.022"
"3","TCR","Alex Popow","1","5:53.990","5:53.990","Green","Track","16.732","15.037","7.869","14.356","10.102","2.954","0.925","12.806","24.807","24.826","9.185","7.415","88.452"
"2","GS","Kenton Koch","3","1:52.497","6:05.682","Green","Track","5.628","9.853","6.033","0.000","0.000","2.630","0.699","10.672","21.110","20.878","7.858","6.304","117.050"
"88","GS","Henry Schmitt","3","1:57.859","6:12.920","Green","Track","5.970","10.738","6.554","11.869","9.672","2.712","0.783","11.646","21.963","21.555","8.020","6.377","104.493"
"75","GS","Kuno Wittmer","3","1:55.035","6:20.990","Green","Track","5.812","10.511","5.930","11.831","9.073","2.495","0.728","10.686","21.890","21.409","8.002","6.668","112.388"
"82","GS","Devin Jones","3","2:00.790","6:24.352","Green","Track","6.211","11.114","6.261","11.895","9.819","2.796","0.847","11.542","22.778","22.579","8.164","6.784","96.598"
"89","TCR","Ryan Eversley","3","2:00.054","6:25.084","Green","Track","6.148","10.816","6.384","12.070","9.415","2.651","0.795","11.248","22.648","23.193","7.918","6.768","102.916"
"69","GS","Corey Fergus","3","1:55.273","6:39.217","Green","Track","5.818","10.814","6.180","11.874","9.223","2.476","0.673","10.293","21.691","21.844","8.134","6.253","121.572"
"81","TCR","Marco Cirone","3","2:03.011","6:49.530","Green","Track","6.234","11.196","6.652","12.978","10.092","2.598","0.699","11.075","23.227","22.947","8.405","6.908","117.050"
"59","GS","Rod Randall","3","1:58.032","6:50.120","Green","Track","5.843","10.630","6.243","11.909","9.965","2.929","0.820","11.100","21.625","22.338","8.053","6.577","99.778"
"13","GS","Orey Fidani","3","2:03.598","6:51.295","Green","Track","6.436","11.698","6.798","12.086","11.497","2.982","0.776","10.758","21.998","23.321","8.624","6.624","105.436"
"61","TCR","Jon Morley","3","2:11.774","6:55.769","Green","Track","7.016","11.556","7.172","12.690","13.401","3.498","1.031","12.836","23.226","23.963","8.510","6.875","79.358"
"8","GS","Gunnar Jeannette","3","2:00.259","6:57.478","Green","Track","6.190","10.999","6.583","12.287","9.398","2.667","0.744","11.520","22.662","22.411","8.298","6.500","109.971"
"12","TCR","Russell McDonough","2","2:18.490","7:00.382","Green","Track","14.013","14.767","7.380","12.972","10.132","2.720","0.744","12.057","24.718","23.457","8.334","7.196","109.971"
"39","GS","Jeff Westphal","3","1:57.705","7:00.775","Green","Track","6.187","10.945","5.958","11.867","9.258","2.581","0.684","10.667","21.814","22.745","8.520","6.479","119.617"
"21","TCR","Harry Gottsacker","3","2:03.469","7:05.825","Green","Track","6.285","11.363","7.233","12.653","10.029","2.544","0.713","11.393","22.474","23.135","8.582","7.065","114.752"
"98","TCR","Michael Lewis","3","1:56.071","7:07.052","Green","Track","5.925","10.939","6.034","12.090","9.318","2.396","0.654","10.750","21.442","21.918","7.991","6.614","125.104"
"96","GS","Bill Auberlen","3","1:55.844","7:10.396","Green","Track","6.149","10.717","6.082","11.792","8.941","2.330","0.699","10.927","21.918","21.986","7.814","6.489","117.050"
"33","GS","Indy Dontje","3","1:55.531","7:20.996","Green","Track","5.587","10.394","5.939","11.626","9.201","2.412","0.641","10.554","22.342","22.458","8.138","6.239","127.641"
"31","GS","Jeff Courtney","3","2:04.654","7:25.972","Green","Track","6.134","12.013","6.632","12.655","10.591","2.879","0.760","10.741","22.921","23.998","8.249","7.081","107.656"
"5","TCR","Roy Block","3","2:15.712","7:30.209","Green","Track","7.058","12.799","6.948","12.781","10.070","2.750","0.772","11.552","25.189","27.517","9.941","8.335","105.982"
"7","GS","Alan Brynjolfsson","3","1:58.337","7:33.908","Green","Track","5.537","10.898","5.680","11.881","9.069","2.317","0.633","10.818","23.295","23.223","8.327","6.659","129.255"
"57","GS","Christian Hohenadel","3","1:58.314","7:41.394","Green","Track","5.958","10.811","6.225","12.201","9.262","2.570","0.843","11.887","22.428","21.866","8.023","6.240","97.056"
"60","GS","Nate Stacy","3","2:02.802","7:44.498","Green","Track","5.781","10.978","6.232","12.300","9.742","2.778","0.847","12.838","24.416","22.151","8.260","6.479","96.598"
"3","TCR","Alex Popow","2","2:08.751","8:02.741","Green","Track","6.334","11.930","6.708","12.473","9.670","2.754","0.726","11.512","24.498","25.771","9.006","7.369","112.697"
"2","GS","Kenton Koch","4","1:57.039","8:02.721","Green","Track","5.438","9.935","5.617","0.000","0.000","2.406","0.640","9.992","20.926","26.431","8.396","6.689","127.841"
"88","GS","Henry Schmitt","4","1:56.594","8:09.514","Green","Track","5.878","10.889","6.217","11.719","9.192","2.545","0.771","11.905","21.830","21.395","7.957","6.296","106.120"
"75","GS","Kuno Wittmer","4","1:53.107","8:14.097","Green","Track","5.621","10.279","5.843","11.658","8.871","2.261","0.697","10.719","21.293","21.100","7.980","6.785","117.386"
"82","GS","Devin Jones","4","2:00.500","8:24.852","Green","Track","5.913","10.434","6.277","11.808","9.851","2.771","0.832","11.944","22.800","22.708","8.310","6.852","98.339"
"84","TCR","Brian Henderson","1","8:26.493","8:26.493","Green","Track","17.403","15.714","8.073","13.796","10.382","2.977","0.892","12.647","22.913","22.855","9.001","6.678","91.724"
"69","GS","Corey Fergus","4","1:52.809","8:32.026","Green","Track","5.680","10.204","5.792","11.675","8.859","2.291","0.654","10.543","21.395","21.480","8.058","6.178","125.104"
"59","GS","Rod Randall","4","1:54.369","8:44.489","Green","Track","5.728","11.076","6.017","11.828","8.904","2.399","0.713","10.344","21.425","21.523","7.990","6.422","114.752"
"81","TCR","Marco Cirone","4","2:02.163","8:51.693","Green","Track","6.045","11.127","6.318","12.856","9.666","2.513","0.748","11.727","23.034","22.894","8.495","6.740","109.383"
"13","GS","Orey Fidani","4","2:00.788","8:52.083","Green","Track","5.863","10.877","6.694","12.079","10.005","2.690","0.757","10.765","23.245","22.627","8.721","6.465","108.082"
"8","GS","Gunnar Jeannette","4","1:57.189","8:54.667","Green","Track","5.871","10.928","6.267","12.039","8.985","2.366","0.693","10.920","22.124","22.077","8.346","6.573","118.064"
"39","GS","Jeff Westphal","4","1:55.244","8:56.019","Green","Track","5.811","10.668","5.855","11.925","8.941","2.372","0.718","11.161","21.576","21.725","8.128","6.364","113.953"
"61","TCR","Jon Morley","4","2:03.756","8:59.525","Green","Track","6.150","10.685","6.572","12.671","11.101","2.787","0.829","12.189","22.535","23.125","8.467","6.645","98.695"
"12","TCR","Russell McDonough","3","2:02.755","9:03.137","Green","Track","6.914","11.918","6.397","12.445","9.416","2.469","0.692","11.333","23.021","23.226","8.022","6.902","118.234"
"98","TCR","Michael Lewis","4","1:56.465","9:03.517","Green","Track","5.749","10.579","6.065","12.050","9.276","2.328","0.661","10.936","21.444","22.579","8.155","6.643","123.779"
"21","TCR","Harry Gottsacker","4","2:01.722","9:07.547","Green","Track","6.109","11.245","7.267","12.582","9.548","2.448","0.699","11.141","22.445","22.340","8.676","7.222","117.050"
"96","GS","Bill Auberlen","4","1:57.192","9:07.588","Green","Track","5.788","10.738","6.146","11.524","8.790","2.350","0.734","11.517","21.856","22.517","8.246","6.986","111.469"
"33","GS","Indy Dontje","4","1:52.692","9:13.688","Green","Track","5.491","10.382","5.757","11.579","8.968","2.355","0.627","10.350","21.377","21.773","7.988","6.045","130.492"
"31","GS","Jeff Courtney","4","2:00.967","9:26.939","Green","Track","5.775","11.403","6.213","12.469","9.837","2.632","0.696","10.530","22.646","23.197","8.443","7.126","117.555"
"7","GS","Alan Brynjolfsson","4","1:56.640","9:30.548","Green","Track","5.805","11.232","5.739","11.874","9.095","2.336","0.633","10.647","22.644","21.911","8.199","6.525","129.255"
"57","GS","Christian Hohenadel","4","1:55.864","9:37.258","Green","Track","5.804","11.051","6.058","11.813","9.094","2.380","0.742","11.054","21.703","21.394","8.119","6.652","110.267"
"60","GS","Nate Stacy","4","1:56.027","9:40.525","Green","Track","5.496","10.759","6.176","11.977","9.476","2.508","0.697","10.639","22.067","21.972","7.900","6.360","117.386"
"5","TCR","Roy Block","4","2:14.851","9:45.060","Green","Track","7.960","13.411","7.270","13.234","10.137","2.704","0.762","11.819","25.551","25.611","8.995","7.397","107.373"
"75","GS","Kuno Wittmer","5","1:54.185","10:08.282","Green","Track","5.765","10.156","5.795","11.700","8.897","2.291","0.691","10.735","21.935","21.590","7.914","6.716","118.405"
"88","GS","Henry Schmitt","5","2:00.463","10:09.977","Green","Track","5.688","10.447","6.381","11.687","9.418","2.603","0.806","11.694","22.644","24.364","8.317","6.414","101.511"
"3","TCR","Alex Popow","3","2:11.919","10:14.660","Green","Track","7.324","12.923","6.700","12.497","9.796","2.601","0.714","11.548","27.059","24.553","8.859","7.345","114.591"
"82","GS","Devin Jones","5","1:57.578","10:22.430","Green","Track","6.018","10.630","6.163","11.891","9.509","2.614","0.798","11.010","22.132","22.210","8.106","6.497","102.529"
"69","GS","Corey Fergus","5","1:55.119","10:27.145","Green","Track","5.462","10.024","5.765","11.501","8.780","2.385","0.734","10.436","22.767","22.865","8.202","6.198","111.469"
"84","TCR","Brian Henderson","2","2:02.111","10:28.604","Green","Track","5.941","10.546","6.885","12.290","9.337","2.581","0.865","11.767","22.837","23.996","8.608","6.458","94.587"
"59","GS","Rod Randall","5","1:53.135","10:37.624","Green","Track","5.415","10.242","5.894","11.341","8.797","2.317","0.710","10.626","21.474","21.498","8.143","6.678","115.237"
"89","TCR","Ryan Eversley","4","4:14.666","10:39.750","Green","Pit","5.835","10.432","6.254","11.911","9.582","2.597","0.775","11.179","21.720","21.909","17.185","135.287","105.572"
"81","TCR","Marco Cirone","5","1:59.386","10:51.079","Green","Track","5.961","11.050","6.090","12.533","9.608","2.368","0.646","11.121","22.549","22.414","8.377","6.669","126.654"
"13","GS","Orey Fidani","5","1:59.352","10:51.435","Green","Track","6.024","11.311","6.334","11.975","9.868","2.520","0.692","10.908","22.782","22.130","8.362","6.446","118.234"
"39","GS","Jeff Westphal","5","1:57.714","10:53.733","Green","Track","5.684","10.236","6.102","11.967","8.947","2.452","0.748","11.877","22.452","22.798","8.135","6.316","109.383"
"98","TCR","Michael Lewis","5","1:57.389","11:00.906","Green","Track","6.133","11.517","6.368","12.258","9.357","2.411","0.668","10.757","21.342","21.897","8.099","6.582","122.482"
"33","GS","Indy Dontje","5","1:53.829","11:07.517","Green","Track","5.375","10.171","5.740","11.502","9.025","2.313","0.625","10.516","21.715","22.731","7.999","6.117","130.909"
"21","TCR","Harry Gottsacker","5","2:01.943","11:09.490","Green","Track","6.565","10.842","6.291","12.363","9.503","2.427","0.739","11.313","22.513","24.131","8.444","6.812","110.715"
"2","GS","Kenton Koch","5","3:13.653","11:16.374","Green","Pit","5.827","10.248","5.687","0.000","0.000","2.269","0.612","10.011","20.807","21.115","8.719","87.966","133.690"
"96","GS","Bill Auberlen","5","2:14.288","11:21.876","Green","Track","5.693","10.360","5.843","11.522","8.936","2.676","0.848","12.122","22.543","30.166","16.965","6.614","96.484"
"31","GS","Jeff Courtney","5","2:00.667","11:27.606","Green","Track","5.757","11.397","6.332","12.251","9.738","2.572","0.688","10.691","22.516","23.258","8.514","6.953","118.922"
"7","GS","Alan Brynjolfsson","5","1:57.202","11:27.750","Green","Track","5.495","10.727","5.671","11.753","9.048","2.359","0.724","10.955","22.434","22.934","8.292","6.810","113.009"
"57","GS","Christian Hohenadel","5","1:56.556","11:33.814","Green","Track","6.875","10.531","6.000","11.981","9.079","2.274","0.718","10.872","21.994","21.757","8.098","6.377","113.953"
"8","GS","Gunnar Jeannette","5","2:51.844","11:46.511","Green","Pit","5.678","10.813","6.139","11.928","9.023","2.505","0.750","11.532","22.714","24.119","9.892","56.751","109.091"
"5","TCR","Roy Block","5","2:06.763","11:51.823","Green","Track","5.963","11.257","6.416","12.635","9.734","2.538","0.734","11.753","24.240","24.905","8.966","7.622","111.469"
"75","GS","Kuno Wittmer","6","1:52.291","12:00.573","Green","Track","5.665","10.015","5.790","11.464","8.854","2.227","0.621","10.225","21.685","21.237","7.803","6.705","131.752"
"61","TCR","Jon Morley","5","3:09.442","12:08.967","Green","Pit","6.279","11.190","6.511","12.383","9.573","2.502","0.860","11.876","22.206","22.475","10.157","73.430","95.137"
"88","GS","Henry Schmitt","6","2:05.116","12:15.093","Green","Pit","5.958","10.546","6.329","11.810","9.089","2.505","0.759","11.579","21.727","22.341","9.999","12.474","107.797"
"3","TCR","Alex Popow","4","2:04.082","12:18.742","Green","Track","6.114","11.625","6.210","12.686","9.696","2.595","0.690","11.202","24.111","23.619","8.481","7.053","118.577"
"82","GS","Devin Jones","6","1:56.987","12:19.417","Green","Track","5.926","10.443","6.025","11.832","9.337","2.604","0.799","10.919","22.053","22.190","8.193","6.666","102.401"
"84","TCR","Brian Henderson","3","2:07.796","12:36.400","Red","Pit","5.879","10.701","6.917","12.362","9.614","2.522","0.718","11.521","21.972","22.749","10.584","12.257","113.953"
"12","TCR","Russell McDonough","4","3:39.621","12:42.758","Red","Pit","6.218","11.326","6.361","12.340","10.101","2.620","0.739","11.473","22.692","26.674","10.642","98.435","110.715"
"39","GS","Jeff Westphal","6","2:05.819","12:59.552","Red","Pit","5.696","10.502","6.452","0.000","0.000","2.483","0.724","11.207","21.524","24.155","10.287","11.591","113.009"
"13","GS","Orey Fidani","6","2:08.433","12:59.868","Red","Pit","6.136","11.841","6.504","11.752","9.483","2.505","0.705","10.626","22.100","23.058","9.914","13.809","116.054"
"98","TCR","Michael Lewis","6","2:04.454","13:05.360","Red","Pit","5.759","10.276","5.924","11.994","9.242","2.331","0.660","10.780","21.230","23.007","10.960","12.291","123.967"
"33","GS","Indy Dontje","6","2:02.640","13:10.157","Red","Pit","5.312","10.037","5.535","11.531","8.858","2.241","0.604","10.410","22.038","24.782","10.366","10.926","135.461"
"21","TCR","Harry Gottsacker","6","2:08.253","13:17.743","Red","Pit","5.776","10.551","6.225","12.652","9.669","2.385","0.679","10.814","22.751","24.287","10.912","11.552","120.498"
"2","GS","Kenton Koch","6","2:08.678","13:25.052","Red","Pit","13.915","12.227","5.999","0.000","0.000","2.268","0.610","10.039","21.183","21.507","9.316","10.914","134.128"
"31","GS","Jeff Courtney","6","2:13.370","13:40.976","Red","Pit","6.171","11.769","6.382","12.603","10.439","2.814","0.757","11.306","24.146","24.763","10.683","11.537","108.082"
"57","GS","Christian Hohenadel","6","2:12.646","13:46.460","Red","Pit","5.761","10.336","6.033","11.984","8.791","2.707","0.891","11.859","24.546","27.888","10.784","11.066","91.827"
"82","GS","Devin Jones","7","2:18.187","14:37.604","Red","Pit","7.107","11.912","7.387","13.320","10.713","3.243","0.986","12.260","23.626","23.530","10.885","13.218","82.980"
"69","GS","Corey Fergus","6","5:58.177","16:25.322","Green","Pit","5.591","10.229","5.885","11.759","8.840","2.251","0.659","10.415","21.403","22.027","10.169","248.949","124.155"
"89","TCR","Ryan Eversley","5","5:45.585","16:25.335","Green","Pit","16.126","12.832","6.491","11.682","9.427","2.396","0.682","10.763","21.097","22.402","10.047","221.640","119.968"
"81","TCR","Marco Cirone","6","5:36.500","16:27.579","Green","Pit","6.710","12.060","7.364","12.908","10.243","2.532","0.679","11.241","22.363","24.122","10.354","215.924","120.498"
"8","GS","Gunnar Jeannette","6","4:44.781","16:31.292","Green","Pit","13.918","12.475","6.518","13.640","10.555","3.216","1.124","13.575","28.237","28.197","13.406","139.920","72.792"
"59","GS","Kenny Wilden","6","5:07.996","16:43.176","Green","Pit","5.772","10.547","6.284","11.963","9.639","2.584","0.740","11.155","23.412","28.218","10.907","186.775","110.565"
"96","GS","Bill Auberlen","6","5:21.778","16:43.654","Green","Pit","5.744","10.217","5.803","11.522","8.884","2.209","0.636","10.296","21.348","22.199","9.811","213.109","128.645"
"75","GS","Kuno Wittmer","7","4:56.803","16:57.376","Green","Pit","5.623","10.179","6.102","11.938","9.976","2.992","1.014","13.831","28.117","28.204","14.163","164.664","80.689"
"60","GS","Kyle Marcelli","6","6:26.091","17:03.715","Green","Pit","5.635","11.481","6.457","66.573","8.772","2.266","0.682","10.687","21.411","21.537","9.495","278.194","119.968"
